pret,descriere,link
8924,"Laptop LG Gram 16Z90P, Intel Core i5-1135G7 pana la 4.2GHz, 16"" WQXGA, 16GB, SSD 512GB, Intel Iris Xe Graphics, Windows 10 Home, Argintiu",https://www.emag.ro/laptop-lg-gram-16z90p-intel-core-i5-1135g7-pana-la-4-2ghz-16-wqxga-16gb-ssd-512gb-intel-iris-xe-graphics-windows-10-home-argintiu-ax16z90p4524/pd/DCMKWPMBM/
6795,"Laptop Gaming Dell Inspiron G5 5505 cu procesor AMD Ryzen 7 4800H, 15.6"", Full HD, 144Hz, 16GB, 512GB SSD, AMD Radeon RX 5600M 6GB, Windows 10 Home, Supernova Silver",https://www.emag.ro/laptop-gaming-dell-inspiron-g5-5505-cu-procesor-amd-ryzen-7-4800h-15-6-full-hd-144hz-16gb-512gb-ssd-amd-radeon-rx-5600m-6gb-windows-10-home-supernova-silver-di5505r74816512rxw/pd/D5CR2KMBM/
5899,"Laptop ASUS ExpertBook B1500CEAE cu procesor Intel® Core™ i7-1165G7, 15.6"", Full HD, 16GB, 512GB SSD, Intel Iris Xᵉ Graphics, Windows 10 Pro, Black",https://www.emag.ro/laptop-asus-expertbook-b1500ceae-cu-procesor-intelr-coretm-i7-1165g7-15-6-full-hd-16gb-512gb-ssd-intel-iris-x-graphics-windows-10-pro-black-b1500ceae-bq1275r/pd/D8JJ1XMBM/
5999,"Laptop HP ProBook 470 G8 cu procesor Intel Core i7-1165G7, 17.3"", Full HD, 8GB, 512GB SSD, NVIDIA GeForce MX 450 2GB, Free DOS, Silver",https://www.emag.ro/laptop-hp-probook-470-g8-cu-procesor-intel-core-i7-1165g7-17-3-full-hd-8gb-512gb-ssd-nvidia-geforce-mx-450-2gb-free-dos-silver-4b314ea/pd/DX9VQXMBM/
15999,"Laptop HP Zbook Studio G7, 15.6"", i7 (pana la 5.1 GHz), 16 GB RAM, 512 GB SSD, NVIDIA Quadro RTX 3000 6 GB, Windows 10 Pro, Silver",https://www.emag.ro/laptop-hp-zbook-studio-g7-15-6-i7-pana-la-5-1-ghz-16-gb-ram-512-gb-ssd-nvidia-quadro-rtx-3000-6-gb-windows-10-pro-silver-hcdp1j3w1eahp/pd/DC3NXHMBM/
19674,Laptop Clevo Dream Machines RX3070 i9 17.3” 4K 100% Adobe/RTX3070/1TB M.2 SSD/32 GB,https://www.emag.ro/laptop-clevo-dream-machines-rx3070-i9-17-3-4k-100-adobe-rtx3070-1tb-m-2-ssd-32-gb-rx3070-17eu38/pd/D353B9MBM/
10896,"Laptop Lenovo ThinkPad T14s Gen 1, Procesor AMD Ryzen™ 7 PRO 4750U up to 4.10GHz, 14"" FHD (1920x1080) IPS 400nits anti-glare, ram 32GB soldered 3200MHz DDR4, 1TB SSD M.2 PCIe NVMe, culoare Black, Windows 10 Pro",https://www.emag.ro/laptop-lenovo-thinkpad-t14s-gen-1-procesor-amd-ryzentm-7-pro-4750u-up-to-4-10ghz-14-fhd-1920x1080-ips-400nits-anti-glare-ram-32gb-soldered-3200mhz-ddr4-1tb-ssd-m-2-pcie-nvme-culoare-black-windows-10-p/pd/D92FRHMBM/
20950,"Laptop ThinkPad T15g Gen 2, Procesor Intel Core i7-11800H up to 4.6GHz, 15.6"" UHD (3840x2160) IPS 600nits anti-glare, ram 32GB(2x16GB) 3200MHz DDR4, 1TB SSD M.2 PCIe 4.0 NVMe, NVIDIA GeForce RTX 3070 8GB GDDR6, culoare Black, Windows10 Pro",https://www.emag.ro/laptop-thinkpad-t15g-gen-2-procesor-intel-core-i7-11800h-up-to-4-6ghz-15-6-uhd-3840x2160-ips-600nits-anti-glare-ram-32gb-2x16gb-3200mhz-ddr4-1tb-ssd-m-2-pcie-4-0-nvme-nvidia-geforce-rtx-3070-8gb-gddr6/pd/DQWTZHMBM/
3099,"Laptop ASUS X515EA cu procesor Intel® Core™ i5-1135G7, 15.6"", Full HD, 8GB, 512GB SSD, Intel Iris Xᵉ Graphics, No OS, Transparent Silver",https://www.emag.ro/laptop-asus-x515ea-cu-procesor-intelr-coretm-i5-1135g7-15-6-full-hd-8gb-512gb-ssd-intel-iris-x-graphics-no-os-transparent-silver-x515ea-bq943/pd/DHSGFXMBM/
8568,"Laptop Gaming Gigabyte AORUS 15G cu procesor Intel Core i7-10870H pana la 5.00 GHz, 15.6"", Full HD, 16GB, 512GB SSD, Nvidia GeForce RTX3060 6GB, Windows 10 Home, Black",https://www.emag.ro/laptop-gaming-gigabyte-aorus-15g-cu-procesor-intel-core-i7-10870h-pana-la-5-00-ghz-15-6-full-hd-16gb-512gb-ssd-nvidia-geforce-rtx3060-6gb-windows-10-home-black-kc-8ee2130sh15g/pd/DQ1D3TMBM/
3272,"Laptop ultraportabil Lenovo ThinkBook 14 IIL cu procesor Intel Core i5-1035G1 pana la 3.60 GHz, 14"", Full HD, 8GB, 256GB SSD, Intel UHD Graphics, Windows 10 Pro, Mineral grey",https://www.emag.ro/laptop-ultraportabil-lenovo-thinkbook-14-iil-cu-procesor-intel-core-i5-1035g1-pana-la-3-60-ghz-14-full-hd-8gb-256gb-ssd-intel-uhd-graphics-windows-10-pro-mineral-grey-20sl0032rm/pd/DC9232MBM/
2832,"Laptop ultraportabil Dell Vostro 3401 cu procesor Intel Core i3-1005G1 pana la 3.40 GHz, 14"", Full HD, 8GB, 256GB SSD, Intel UHD Graphics, Windows 10 Pro, Black",https://www.emag.ro/laptop-ultraportabil-dell-vostro-3401-cu-procesor-intel-core-i3-1005g1-pana-la-3-40-ghz-14-full-hd-8gb-256gb-ssd-intel-uhd-graphics-windows-10-pro-black-n6006vn3401emea01/pd/D6N982MBM/
2105,"Laptop Lenovo IdeeaPad 3, 14"", AMD 3050U, 4GB RAM, 256 GB SSD, Windows 10 Home, Argintiu",https://www.emag.ro/laptop-lenovo-ideeapad-3-14-amd-3050u-4gb-ram-256-gb-ssd-windows-10-home-argintiu-hcdp81w0005xpb/pd/DV3BV2MBM/
2499,"Laptop ultraportabil HP 245 G8 cu procesor AMD Ryzen 3 3250U, 14"", Full HD, 8GB, 256GB SSD, AMD Radeon Graphics, Windows 10 Pro, Dark Ash Silver",https://www.emag.ro/laptop-ultraportabil-hp-245-g8-cu-procesor-amd-ryzen-3-3250u-14-full-hd-8gb-256gb-ssd-amd-radeon-graphics-windows-10-pro-dark-ash-silver-27j56ea/pd/DK7Z6KMBM/
8599,"Laptop Gaming ASUS ROG Strix SCAR 17 G733QM cu procesor AMD Ryzen™ 9 5900HX , 17.3"", Full HD, 16GB, 1TB SSD, NVIDIA® GeForce RTX™ 3060, No OS, Black",https://www.emag.ro/laptop-gaming-asus-rog-strix-scar-17-g733qm-cu-procesor-amd-ryzentm-9-5900hx-17-3-full-hd-16gb-1tb-ssd-nvidiar-geforce-rtxtm-3060-no-os-black-g733qm-hg025/pd/DTS5ZPMBM/
6735,"Laptop Gaming Asus TUF F15 FX506LI-HN109, Intel® Core™ i7-10870H, 16GB DDR4, SSD 512GB, NVIDIA GeForce GTX 1650Ti 4GB, Free DOS",https://www.emag.ro/laptop-gaming-asus-tuf-f15-intelr-coretm-i7-10870h-16gb-ddr4-ssd-512gb-nvidia-geforce-gtx-1650ti-4gb-free-dos-fx506li-hn109/pd/D6DYL7MBM/
12999,"Laptop Lenovo Legion 7, 17.3"" Full HD, Ryzen 7 5800H (pana la 4.4 GHz), 16 GB RAM, 1 TB SSD, NVIDIA® GeForce® RTX 3070 8GB, FreeDos, Black/Blue DDR4",https://www.emag.ro/laptop-lenovo-legion-7-17-3-full-hd-ryzen-7-5800h-pana-la-4-4-ghz-16-gb-ram-1-tb-ssd-nvidiar-geforcer-rtx-3070-8gb-freedos-black-blue-ddr4-pky623544/pd/DNBYSXMBM/
8092,HP EliteBook 830 G8 Intel Core i7-1165G7 13.3inch 16GB DDR4 512GB SSD PCIe NVMe Value OST W10P,https://www.emag.ro/hp-elitebook-830-g8-intel-core-i7-1165g7-13-3inch-16gb-ddr4-512gb-ssd-pcie-nvme-value-ost-w10p-336d0ea/pd/DL4XKPMBM/
5708,"Laptop ACER Porsche Design Book RS, Intel Core i7-1165G7 pana la 4.7GHz, 14"" Full HD Touch, 16GB, SSD 1TB, NVIDIA GeForce MX350 2GB, Windows 10 Home, Gri",https://www.emag.ro/laptop-acer-porsche-design-book-rs-intel-core-i7-1165g7-pana-la-4-7ghz-14-full-hd-touch-16gb-ssd-1tb-nvidia-geforce-mx350-2gb-windows-10-home-gri-axnxa2rex001/pd/DNK4BPMBM/
3391,"Laptop ultraportabil HP 240 G7 cu procesor Intel Core i3-1005G1, 14"", Full HD, 8GB, 256GB SSD, Intel UHD Graphics, Windows 10 Pro, Dark Ash Silver",https://www.emag.ro/laptop-ultraportabil-hp-240-g7-cu-procesor-intel-core-i3-1005g1-14-full-hd-8gb-256gb-ssd-intel-uhd-graphics-windows-10-pro-dark-ash-silver-1f3r9ea/pd/D1GTSKMBM/
17671,Laptop Clevo Dream Machines RX3070 i7 17.3” 4K 100% Adobe/RTX3070/1TB M.2 SSD/16 GB,https://www.emag.ro/laptop-clevo-dream-machines-rx3070-i7-17-3-4k-100-adobe-rtx3070-1tb-m-2-ssd-16-gb-rx3070-17eu36/pd/DS53B9MBM/
7299,"Laptop HP ProBook 470 G8 cu procesor Intel Core i7-1165G7, 17.3"", Full HD, 16GB, 512GB SSD, NVIDIA GeForce MX 450 2GB, Windows 10 Pro, Silver",https://www.emag.ro/laptop-hp-probook-470-g8-cu-procesor-intel-core-i7-1165g7-17-3-full-hd-16gb-512gb-ssd-nvidia-geforce-mx-450-2gb-windows-10-pro-silver-3s8r2ea/pd/D99VQXMBM/
6999,"Laptop HP ProBook 450 G8 cu procesor Intel Core i7-1165G7, 16GB, 512GB SSD, Intel Iris X Graphics, Windows 10 Pro, Silver",https://www.emag.ro/laptop-hp-probook-450-g8-cu-procesor-intel-core-i7-1165g7-16gb-512gb-ssd-intel-iris-x-graphics-windows-10-pro-silver-4b303ea/pd/DJ9VQXMBM/
7550,"Laptop Gaming ASUS ROG Flow X13 GV301QC cu procesor AMD Ryzen™ 9 5900HS, 13.4"", WQUXGA, 16GB, 1TB SSD, NVIDIA® GeForce RTX™ 3050 4GB, No OS, Off Black",https://www.emag.ro/laptop-gaming-asus-rog-flow-x13-gv301qc-cu-procesor-amd-ryzentm-9-5900hs-13-4-wquxga-16gb-1tb-ssd-nvidiar-geforce-rtxtm-3050-4gb-no-os-off-black-gv301qc-k5019/pd/D4CY7PMBM/
6999,"Laptop ultraportabil Microsoft Surface 4 cu procesor Intel Core i5-1135G7, 13.5"", 8GB, 512GB SSD, Intel Iris Xe Graphics, Windows 10 Home, Black",https://www.emag.ro/laptop-ultraportabil-microsoft-surface-4-cu-procesor-intel-core-i5-1135g7-13-5-8gb-512gb-ssd-intel-iris-xe-graphics-windows-10-home-black-5bt-00009/pd/D5BVDPMBM/
3700,"Laptop ultraportabil HP ProBook 440 G7 cu procesor Intel Core i3-10110U pana a 4.10 GHz, 14"", Full HD, 8GB, 256GB SSD, Intel UHD Graphics, Windows 10 Pro, Silver",https://www.emag.ro/laptop-ultraportabil-hp-probook-440-g7-cu-procesor-intel-core-i3-10110u-pana-a-4-10-ghz-14-full-hd-8gb-256gb-ssd-intel-uhd-graphics-windows-10-pro-silver-9tv38ea/pd/DF8MHYMBM/
6899,"Laptop 2-in-1 Dell Inspiron 7306 cu procesor Intel Core i7-1165G7, 13.3inch Touch, RAM 16GB, SSD 1TB, Intel Iris Xe Graphics, Windows 10, Platinum Silver",https://www.emag.ro/laptop-2-in-1-dell-inspiron-7306-cu-procesor-intel-core-i7-1165g7-13-3inch-touch-ram-16gb-ssd-1tb-intel-iris-xe-graphics-windows-10-platinum-silver-di137306i7161twhpn/pd/DC3P9HMBM/
16354,"Laptop ultraportabil Lenovo ThinkPad X1 Carbon Gen 9 cu procesor Intel Core i7-1165G7, 14"", WQUXGA, 32GB, 1TB SSD, Intel Iris Xe Graphics, Windows 10 Pro, Black",https://www.emag.ro/laptop-ultraportabil-lenovo-thinkpad-x1-carbon-gen-9-cu-procesor-intel-core-i7-1165g7-14-wquxga-32gb-1tb-ssd-intel-iris-xe-graphics-windows-10-pro-black-20xw0055ri/pd/DK9VQXMBM/
2395,"Laptop Lenovo ThinkBook 15 G2 ITL cu procesor Intel Core i3-1115G4 pana la 4.10 GHz, 15.6"", Full HD, 8GB, 256GB SSD, Intel UHD Graphics, Free DOS, Mineral Grey",https://www.emag.ro/laptop-lenovo-thinkbook-15-g2-itl-cu-procesor-intel-core-i3-1115g4-pana-la-4-10-ghz-15-6-full-hd-8gb-256gb-ssd-intel-uhd-graphics-free-dos-mineral-grey-20ve0054rm/pd/DS4GCTMBM/
8330,"Laptop Dell Latitude 5521 cu procesor Intel Core i7-11850H, 15.6"", Full HD, 16GB, 512GB SSD, Intel UHD Graphics, Ubuntu, Platinum Silver",https://www.emag.ro/laptop-dell-latitude-5521-cu-procesor-intel-core-i7-11850h-15-6-full-hd-16gb-512gb-ssd-intel-uhd-graphics-ubuntu-platinum-silver-n012l552115emea-u/pd/D3GTQXMBM/
2684,"Laptop Dell Inspiron 17 3793 cu prpocesor Intel Core i3-1005G1, 17.3"", Full HD, 4GB, 1TB HDD, DVD+/-RW, Intel UHD Graphics, Ubuntu, Black",https://www.emag.ro/laptop-dell-inspiron-17-3793-cu-prpocesor-intel-core-i3-1005g1-17-3-full-hd-4gb-1tb-hdd-dvd-rw-intel-uhd-graphics-ubuntu-black-di3793fi31005g14gb1tbu3y-05/pd/DY4Z0KMBM/
15646,"Ultrabook Dell XPS 9710, FHD+, Intel Core i7-11800H , 17.0 inch, 16GB, 512GB SSD, NVIDIA GeForce RTX 3060, Platinum Silver, Windows 10 Pro",https://www.emag.ro/ultrabook-dell-xps-9710-fhd-intel-core-i7-11800h-17-0-inch-16gb-512gb-ssd-nvidia-geforce-rtx-3060-platinum-silver-windows-10-pro-dxps9710fi711800h16g512g6gw3/pd/DPBKWPMBM/
10999,"Laptop ultraportabil HP Dragonfly G2 cu procesor Intel Core i7-1185G7, 13.3"", Full HD, 16GB, 512GB SSD, Intel Iris Xe Graphics, Windows 10 Pro, Poseidon Blue",https://www.emag.ro/laptop-ultraportabil-hp-dragonfly-g2-cu-procesor-intel-core-i7-1185g7-13-3-full-hd-16gb-512gb-ssd-intel-iris-xe-graphics-windows-10-pro-poseidon-blue-366q7aw/pd/DH013XMBM/
2975,"Laptop HP 250 G7 cu procesor Intel Core i3-1005G1 pana la 3.40 GHz, 15.6"", Full HD, 8GB, 256GB SSD, Intel® UHD Graphics, Windows 10 Pro, Dark Ash Silver",https://www.emag.ro/laptop-hp-250-g7-cu-procesor-intel-core-i3-1005g1-pana-la-3-40-ghz-15-6-full-hd-8gb-256gb-ssd-intelr-uhd-graphics-windows-10-pro-dark-ash-silver-197q7ea/pd/D18C03MBM/
18999,"Ultrabook DELL XPS 17 (9700), Intel Core i7-10875H, 17inch Touch, RAM 32GB, SSD 1TB, nVidia GeForce RTX 2060 6GB, Windows 10 Pro, Platinum Silver",https://www.emag.ro/ultrabook-dell-xps-17-9700-intel-core-i7-10875h-17inch-touch-ram-32gb-ssd-1tb-nvidia-geforce-rtx-2060-6gb-windows-10-pro-platinum-silver-xps9700i73212060wp/pd/D9771KMBM/
2998,"Laptop HP 240 G8, Intel Core i3-1005G1 pana la 3.4GHz, 14"" HD, 4GB, SSD 128GB, Intel UHD Graphics, Windows 10 Home, Dark Ash Silver",https://www.emag.ro/laptop-hp-240-g8-intel-core-i3-1005g1-pana-la-3-4ghz-14-hd-4gb-ssd-128gb-intel-uhd-graphics-windows-10-home-dark-ash-silver-ax203c3ea/pd/DZY9BXMBM/
6188,"Laptop Gaming HP Pavilion 17-cd1008nq cu procesor Intel® Core™ i5-10300H pana la 4.50 GHz, 17.3"", Full HD, 144Hz, 16GB, 512GB, NVIDIA® GeForce® GTX 1650 Ti, Free DOS, Black",https://www.emag.ro/laptop-gaming-hp-pavilion-17-cd1008nq-cu-procesor-intelr-coretm-i5-10300h-pana-la-4-50-ghz-17-3-full-hd-144hz-16gb-512gb-nvidiar-geforcer-gtx-1650-ti-free-dos-black-20c99ea/pd/D9185KMBM/
8199,"Laptop ultraportabil Dell Latitude 5420 cu procesor Intel Core i7-1185G7, 14"", Full HD, 16GB, 512GB SSD, Intel Iris Xe Graphics, Windows 10 Pro, Gray",https://www.emag.ro/laptop-ultraportabil-dell-latitude-5420-cu-procesor-intel-core-i7-1185g7-14-full-hd-16gb-512gb-ssd-intel-iris-xe-graphics-windows-10-pro-gray-n030l542014emea-win-fgp-05/pd/DHYYTKMBM/
3599,"Laptop Toshiba Satellite Pro C50, 15.6"" Full HD, i3 1005G1 (pana la 3.4 GHz), 8 GB RAM, 256 GB SSD, Windows 10 Pro, Blue DDR4",https://www.emag.ro/laptop-toshiba-satellite-pro-c50-15-6-full-hd-i3-1005g1-pana-la-3-4-ghz-8-gb-ram-256-gb-ssd-windows-10-pro-blue-ddr4-pky105769/pd/DGFBVXMBM/
9817,"Laptop Gaming ROG Zephyrus G14 GA401QM cu procesor AMD Ryzen™ 9 5900HS, 14"", Full HD, 144Hz, 16GB, 512GB SSD, NVIDIA® GeForce RTX™ 3060, 6GB, No OS, Moonlight White",https://www.emag.ro/laptop-gaming-rog-zephyrus-g14-ga401qm-cu-procesor-amd-ryzentm-9-5900hs-14-full-hd-144hz-16gb-512gb-ssd-nvidiar-geforce-rtxtm-3060-6gb-no-os-moonlight-white-ga401qm-hz234/pd/D7T68HMBM/
6098,"Laptop HP Pavilion 15-ec1039nq, AMD Ryzen 7 4800H, 15.6"", 8GB, SSD 512GB, nVidia GeForce GTX 1650 Ti 4GB, Free DOS, Shadow Black",https://www.emag.ro/laptop-hp-pavilion-15-ec1039nq-amd-ryzen-7-4800h-15-6-8gb-ssd-512gb-nvidia-geforce-gtx-1650-ti-4gb-free-dos-shadow-black-1k9m1ea/pd/DZ2HDPMBM/
2699,"Laptop HP 250 G8 cu procesor Intel Core i3-1115G4, 15.6"", Full HD, 8GB, 256GB SSD, Intel UHD Graphics, Free DOS, Silver",https://www.emag.ro/laptop-hp-250-g8-cu-procesor-intel-core-i3-1115g4-15-6-full-hd-8gb-256gb-ssd-intel-uhd-graphics-free-dos-silver-2x7l0ea/pd/DKCV7PMBM/
11673,"Laptop Lenovo ThinkPad X13 Yoga Gen 2 cu procesor Intel Core i7-1165G7, 13.3"", WQXGA, Touch, 16GB, 512GB, Intel Iris Xe Graphics, Windows 10 Pro, Black",https://www.emag.ro/laptop-lenovo-thinkpad-x13-yoga-gen-2-cu-procesor-intel-core-i7-1165g7-13-3-wqxga-touch-16gb-512gb-intel-iris-xe-graphics-windows-10-pro-black-20w8000rri/pd/DMCV7PMBM/
8299,"Laptop Dell Latitude 5520 cu procesor Intel Core i7-1165G7, 15.6"", Full HD, 16GB, 512GB SSD, Intel Iris Xe Graphics, Windows 10 Pro, Siilver",https://www.emag.ro/laptop-dell-latitude-5520-cu-procesor-intel-core-i7-1165g7-15-6-full-hd-16gb-512gb-ssd-intel-iris-xe-graphics-windows-10-pro-siilver-n015l552015emea/pd/DXGTQXMBM/
8099,"Laptop ultraportabil Microsoft Surface 4 cu procesor AMD Ryzen 7 4980U, 13.5"", 8GB, 512GB SSD, AMD Radeon Graphics, Windows 10 Home, Black",https://www.emag.ro/laptop-ultraportabil-microsoft-surface-4-cu-procesor-amd-ryzen-7-4980u-13-5-8gb-512gb-ssd-amd-radeon-graphics-windows-10-home-black-5w6-00032/pd/D8BVDPMBM/
8199,"Laptop ultraportabil Microsoft Surface 4 cu procesor Intel Core i5-1145G7, 13.5"", 16GB, 512GB SSD, Intel Iris Xe Graphics, Windows 10 Pro, Black",https://www.emag.ro/laptop-ultraportabil-microsoft-surface-4-cu-procesor-intel-core-i5-1145g7-13-5-16gb-512gb-ssd-intel-iris-xe-graphics-windows-10-pro-black-5ai-00009/pd/DGBVDPMBM/
7099,"Laptop 2-in-1 Dell Inspiron 7306 cu procesor Intel Core i7-1165G7, 13.3inch Touch, RAM 16GB, SSD 512GB, Intel Iris Xe Graphics, Windows 10, Platinum Silver",https://www.emag.ro/laptop-2-in-1-dell-inspiron-7306-cu-procesor-intel-core-i7-1165g7-13-3inch-touch-ram-16gb-ssd-512gb-intel-iris-xe-graphics-windows-10-platinum-silver-di137306i71632512w/pd/DT3P9HMBM/
5399,"Laptop 2-in-1 Dell Inspiron 7306 cu procesor Intel Core i5-1135G7, 13.3inch Touch, RAM 8GB, SSD 512GB, Intel Iris Xe Graphics, Windows 10, Platinum Silver",https://www.emag.ro/laptop-2-in-1-dell-inspiron-7306-cu-procesor-intel-core-i5-1135g7-13-3inch-touch-ram-8gb-ssd-512gb-intel-iris-xe-graphics-windows-10-platinum-silver-di137306i58512wh/pd/D23P9HMBM/
1292,"Laptop ultraportabil ASUS W202NA cu procesor Intel Celeron N3350 pana la 2.40 GHz, 11.6"", HD, 4GB, 64GB eMMC, Windows 10 Pro, Dark Blue",https://www.emag.ro/laptop-ultraportabil-asus-w202na-cu-procesor-intel-celeron-n3350-pana-la-2-40-ghz-11-6-hd-4gb-64gb-emmc-windows-10-pro-dark-blue-w202na-gj0031r/pd/DPCR2KMBM/
1994,"Laptop HP 255 G7 cu procesor AMD Ryzen™ 3 3200U pana la 3.50 GHz, 15.6"", Full HD, 8GB, 256GB SSD, Radeon™ Vega 3, Free DOS, Dark Ash Silver",https://www.emag.ro/laptop-hp-255-g7-cu-procesor-amd-ryzentm-3-3200u-pana-la-3-50-ghz-15-6-full-hd-8gb-256gb-ssd-radeontm-vega-3-free-dos-dark-ash-silver-1f3j8ea/pd/DB1Q6DMBM/
3299,"Laptop HP 255 G8 cu procesor AMD Ryzen 5 3500U, 15.6"", Full HD, 8GB, 256GB SSD, AMD Graphics, Windows 10 Pro, Dark Ash Silver",https://www.emag.ro/laptop-hp-255-g8-cu-procesor-amd-ryzen-5-3500u-15-6-full-hd-8gb-256gb-ssd-amd-graphics-windows-10-pro-dark-ash-silver-27k36ea/pd/DTZ8LXMBM/
5151,"Laptop Dell Vostro 3500 cu procesor Intel Core i7-1165G7, 15.6"", Full HD, 8GB, 512GB SSD, NVIDIA GeForce MX330 2GB, Windows 10 Pro, Black",https://www.emag.ro/laptop-dell-vostro-3500-cu-procesor-intel-core-i7-1165g7-15-6-full-hd-8gb-512gb-ssd-nvidia-geforce-mx330-2gb-windows-10-pro-black-n3008vn3500emea01-2105-win-05/pd/DGVZ0KMBM/
4899,Laptop Clevo Dream Machines G1650Ti i7 15.6”/GTX1650Ti/500 GB M.2 SSD/8 GB,https://www.emag.ro/laptop-clevo-dream-machines-g1650ti-i7-15-6-gtx1650ti-500-gb-m-2-ssd-8-gb-g1650ti-15eu55/pd/D8B8M2MBM/
5799,Laptop Clevo Dream Machines G1660Ti i7 15.6”/GTX1660Ti/1TB M.2 SSD/16 GB,https://www.emag.ro/laptop-clevo-dream-machines-g1660ti-i7-15-6-gtx1660ti-1tb-m-2-ssd-16-gb-g1660ti-15eu57/pd/DF2SY2MBM/
4741,"Laptop ASUS Vivobook 15 M513UA cu procesor AMD Ryzen™ 7 5700U, 15.6"", Full HD, 16GB, 1TB SSD, AMD Radeon™ Graphics, Windows 10 Pro, Indie Black",https://www.emag.ro/laptop-asus-vivobook-15-m513ua-cu-procesor-amd-ryzentm-7-5700u-15-6-full-hd-16gb-1tb-ssd-amd-radeontm-graphics-windows-10-pro-indie-black-m513ua-l1305r/pd/DJ8X6XMBM/
6499,"Laptop Lenovo ThinkPad T15 Gen 1 cu procesor Intel Core i5-10210U pana la 4.20 GHz, 15.6"", Full HD, 8GB, 256GB SSD, Intel UHD Graphics, Windows 10 Pro, Black",https://www.emag.ro/laptop-lenovo-thinkpad-t15-gen-1-cu-procesor-intel-core-i5-10210u-pana-la-4-20-ghz-15-6-full-hd-8gb-256gb-ssd-intel-uhd-graphics-windows-10-pro-black-20s6000sri/pd/DJZZ7KMBM/
2891,"Laptop ASUS X415EA-EB172, Intel Core i3-1115G4 pana la 4.1GHz, 14"" Full HD, 8GB, SSD 256GB, Intel UHD Graphics, Free Dos, Argintiu",https://www.emag.ro/laptop-asus-x415ea-eb172-intel-core-i3-1115g4-pana-la-4-1ghz-14-full-hd-8gb-ssd-256gb-intel-uhd-graphics-free-dos-argintiu-axx415ea-eb172/pd/DM3HNXMBM/
3451,"Laptop ASUS X515JA-EJ034T, Intel Core i3-1005G1 pana la 3.4GHz, 15.6"" Full HD, 8GB, SSD 256GB, Intel UHD Graphics, Windows 10 Home, Gri",https://www.emag.ro/laptop-asus-x515ja-ej034t-intel-core-i3-1005g1-pana-la-3-4ghz-15-6-full-hd-8gb-ssd-256gb-intel-uhd-graphics-windows-10-home-gri-axx515ja-ej034t/pd/D4SWKXMBM/
4399,"Laptop HP ProBook 450 G7 cu procesor Intel Core i7-10510U pana la 4.90 GHz, 15.6"", Full HD, 16GB, 512GB SSD, Intel UHD Graphics, Free DOS, Silver",https://www.emag.ro/laptop-hp-probook-450-g7-cu-procesor-intel-core-i7-10510u-pana-la-4-90-ghz-15-6-full-hd-16gb-512gb-ssd-intel-uhd-graphics-free-dos-silver-2d292ea/pd/DSN5Q2MBM/
17999,"Laptop 2 in 1 Lenovo ThinkPad X1 Fold Gen 1 cu procesor Intel Core i5-L16G7 pana la 3.00 GHz, 13.3"" QXGA (2048x1536) OLED, Touch, 8GB, 512GB SSD, Intel UHD Graphics, Windows 10 Pro, Black",https://www.emag.ro/laptop-2-in-1-lenovo-thinkpad-x1-fold-gen-1-cu-procesor-intel-core-i5-l16g7-pana-la-3-00-ghz-13-3-qxga-2048x1536-oled-touch-8gb-512gb-ssd-intel-uhd-graphics-windows-10-pro-black-20rl000gri/pd/D9ZZ7KMBM/
6747,"Laptop ultraportabil Huawei MateBook X cu procesor Intel® Core™ i5-10210U pana la 4.20 GHz, 13"", 3K, 3:2, 16GB, 512GB SSD, Intel® UHD Graphics, Windows 10 Home, Green",https://www.emag.ro/laptop-ultraportabil-huawei-matebook-x-cu-procesor-intelr-coretm-i5-10210u-pana-la-4-20-ghz-13-3k-3-2-16gb-512gb-ssd-intelr-uhd-graphics-windows-10-home-green-53011hap/pd/DPBDGTMBM/
6247,"Laptop 2 in 1 Dell Inspiron 5406 cu procesor Intel Core i5-1135G7, 14"", Full HD, 8GB, 512GB SSD, NVIDIA GeForce MX330 2GB, Windows 10 Home, Silver",https://www.emag.ro/laptop-2-in-1-dell-inspiron-5406-cu-procesor-intel-core-i5-1135g7-14-full-hd-8gb-512gb-ssd-nvidia-geforce-mx330-2gb-windows-10-home-silver-di5406i58512mxw10h/pd/DMGTSKMBM/
4949,"Laptop Lenovo Legion 5 15ARH05, 15.6"" FHD IPS 120Hz, AMD Ryzen™ 5 4600H 6-ядрен, 16GB DDR4, 512GB SSD m2 PCIe, NVIDIA® GeForce® GTX 1650Ti 4GB GDDR6, Windows 10 Home, Black",https://www.emag.ro/laptop-lenovo-legion-5-15arh05-15-6-fhd-ips-120hz-amd-ryzentm-5-4600h-6-jadren-16gb-ddr4-512gb-ssd-m2-pcie-nvidiar-geforcer-gtx-1650ti-4gb-gddr6-windows-10-home-black-82b5008emb/pd/D853B9MBM/
